Order Line Item ID,Requested Delivery Date,Shipping,Buyer's company,Supplier,Commission Invoice Status,Purchase Order files,Departure Date estimation (Port),Est. freight Length (Days),Est. Shipping days to destination,Reminder Before Shipping date,2nd Reminder before Shipping date,Subtotal,Ordered units Per Line,Product,Proposal,Ports delays (Days),Order Line Confirmation date,Unit Wholesale Price (latest),Units Per Carton,Units per Carton (Num.),Warehouse Delivery lead time (Work Days),Product barcode,Ordered crt. per line,Status & Date,Last Updated,Estimated Days of Arrival,Detect the Delay,Delay?,Created By,Open Comments,# of Cartons Ordered,Days remaining till Requested Date,Est. Shipping days to destination (No.),Estimated Arrival Date,First Created,Invoice ID,Invoice Status,Invoice/ Receivable files,Loading Start/Commercial invoice DATE,Notes,Order,Order line ID,Port of Loading,Price per carton,Purchase order Line #,Status,Updated Delivery Date
"10  _   000231 - Organic frozen corn kernels 800 g Harduf [GreenYard, Belgium][Harduf - All Organics]  _  Order: 000525-HAL [1-24 / 1209609]",1/3/2024,,Harduf - All Organics,"GreenYard, Belgium",,,12/2/2024,8,18,22/1/2024,4/2/2024,,,"000231 - Organic frozen corn kernels 800 g Harduf [GreenYard, Belgium][Harduf - All Organics]","Organic Frozen vegetables, Harduf - All Organics- Ardo, Belgium",10,14/12/2023,,12,,50,7290013994776,,1/3/2024 (Shipping Not Started),"By Success Management on 26 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-479,,,"By Success Management on 26 Feb, 2025 at 9:34 AM",,,,,,Order: 000525-HAL [1-24 / 1209609],#1851,"Zeebrugge, Belgium.",,10,Shipping Not Started,1/3/2024
"82  _   000428 - Frozen Org Gr Peas xf  16*600g passover [Greenyard Frozen, Belgium][]  _  Order: 000525-HAL [1-24 / 1209609]",1/3/2024,,Harduf - All Organics,"GreenYard, Belgium",,,12/2/2024,8,18,22/1/2024,4/2/2024,,,"000428 - Frozen Org Gr Peas xf  16*600g passover [Greenyard Frozen, Belgium][]",,10,14/12/2023,,16,,50,,,1/3/2024 (Shipping Not Started),"By Success Management on 26 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-479,,,"By Success Management on 26 Feb, 2025 at 9:49 AM",,,,,,Order: 000525-HAL [1-24 / 1209609],#1852,,,82,Shipping Not Started,1/3/2024
"83  _   000429 - Frozen Organic Gr Peas Extra Fine 16*600g [Greenyard Frozen, Belgium][Harduf - All Organics]  _  Order: 000525-HAL [1-24 / 1209609]",1/3/2024,,Harduf - All Organics,"GreenYard, Belgium",,,12/2/2024,8,18,22/1/2024,4/2/2024,,,"000429 - Frozen Organic Gr Peas Extra Fine 16*600g [Greenyard Frozen, Belgium][Harduf - All Organics]","Organic frozen vegetables , Harduf - All Organics- GreenYard, Belgium",10,14/12/2023,,,,50,,,1/3/2024 (Shipping Not Started),"By Success Management on 26 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-479,,,"By Success Management on 26 Feb, 2025 at 9:55 AM",,,,,,Order: 000525-HAL [1-24 / 1209609],#1853,,,83,Shipping Not Started,1/3/2024
"84  _   000233 - Organic frozen whole beans, Harduf 800 grams [GreenYard, Belgium][Harduf - All Organics]  _  Order: 000525-HAL [1-24 / 1209609]",1/3/2024,,Harduf - All Organics,"GreenYard, Belgium",,,12/2/2024,8,18,22/1/2024,4/2/2024,,,"000233 - Organic frozen whole beans, Harduf 800 grams [GreenYard, Belgium][Harduf - All Organics]","Organic frozen vegetables , Harduf - All Organics- GreenYard, Belgium",10,14/12/2023,,12,,50,7290013994783,,1/3/2024 (Shipping Not Started),"By Success Management on 26 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-479,,,"By Success Management on 26 Feb, 2025 at 9:57 AM",,,,,,Order: 000525-HAL [1-24 / 1209609],#1854,,,84,Shipping Not Started,1/3/2024
"85  _   000234 - Organic frozen vegetable mix, Harduf 800 grams [GreenYard, Belgium][Harduf - All Organics]  _  Order: 000525-HAL [1-24 / 1209609]",1/3/2024,,Harduf - All Organics,"GreenYard, Belgium",,,12/2/2024,8,18,22/1/2024,4/2/2024,,,"000234 - Organic frozen vegetable mix, Harduf 800 grams [GreenYard, Belgium][Harduf - All Organics]","Organic frozen vegetables , Harduf - All Organics- GreenYard, Belgium",10,14/12/2023,,12,,50,7290013994790,,1/3/2024 (Shipping Not Started),"By Success Management on 26 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-479,,,"By Success Management on 26 Feb, 2025 at 10:00 AM",,,,,,Order: 000525-HAL [1-24 / 1209609],#1855,,,85,Shipping Not Started,1/3/2024
"1  _   000396 - rice cracker & nut mix -  ND4-4-FHF5 [Maas Intersales, Netherlands][Leiman Schlussel Ltd]  _  Order: 000537-LSL []",12/5/2025,,Leiman Schlussel Ltd,"Maas Intersales, Netherlands",,proforma invoice 250407 Leiman schlussel (1).pdf,24/4/2025,8,18,3/4/2025,16/4/2025,0.000,,"000396 - rice cracker & nut mix -  ND4-4-FHF5 [Maas Intersales, Netherlands][Leiman Schlussel Ltd]","MUNCHIES SPICY RICE AND  PEANUTS 400GR, Leiman Schlussel Ltd- Maas Intersales, Netherlands",10,23/2/2025,2.880,1,,50,,1700,12/5/2025 (Shipping Not Started),"By Success Management on 17 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-42,,,"By Success Management on 24 Apr, 2025 at 10:48 PM",,,,,אין בקשה לתאריך שילוח. תלוי בתשלום מקדמה,Order: 000537-LSL [],#1885,,0.000,1,Shipping Not Started,25/6/2025
"2  _   000395 - Mixed Coated peanut ND4-4FHF12 [Maas Intersales, Netherlands][Leiman Schlussel Ltd]  _  Order: 000537-LSL []",12/5/2025,,Leiman Schlussel Ltd,"Maas Intersales, Netherlands",,proforma invoice 250407 Leiman schlussel (1).pdf,24/4/2025,8,18,3/4/2025,16/4/2025,0.000,,"000395 - Mixed Coated peanut ND4-4FHF12 [Maas Intersales, Netherlands][Leiman Schlussel Ltd]","MUNCHIES SPICY RICE AND  PEANUTS 400GR, Leiman Schlussel Ltd- Maas Intersales, Netherlands",10,23/2/2025,2.880,1,,50,,600,12/5/2025 (Shipping Not Started),"By Success Management on 17 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-42,,,"By Success Management on 24 Apr, 2025 at 10:52 PM",,,,,אין בקשה לתאריך שילוח. תלוי בתשלום מקדמה,Order: 000537-LSL [],#1886,,0.000,2,Shipping Not Started,25/6/2025
"10  _   000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]  _  Order: 000246-MMOA [1001523]",28/10/2024,,Marav Mazonkol (Osher Ad),,,order num. 1001523.pdf,14/10/2024,4,14,23/9/2024,6/10/2024,141120,20160,"000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]",,10,15/8/2024,7.000,12,12,50,7290015153119,,28/10/2024 (Supplied to Buyer),"By Operation Manager on 20 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,1680,-238,,,"By Udi Stryk on 28 Oct, 2024 at 8:43 PM",,,,,,Order: 000246-MMOA [1001523],#1076,,84,10,Supplied to Buyer,28/10/2024
"20  _   000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]  _  Order: 000246-MMOA [1001523]",28/10/2024,,Marav Mazonkol (Osher Ad),,,order num. 1001523.pdf,14/10/2024,4,14,23/9/2024,6/10/2024,141120,20160,"000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]","EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",10,15/8/2024,7.000,12,12,50,7290015153119,,28/10/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,1680,-238,,,"By Udi Stryk on 28 Oct, 2024 at 9:03 PM",,,,,,Order: 000246-MMOA [1001523],#1079,Izmir,84,20,Supplied to Buyer,28/10/2024
"1  _   000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]  _  Order: 000521-MMOA []",1/3/2024,,Marav Mazonkol (Osher Ad),"Poyraz, Turkey",,750 ml Proforma Invoice_OSHER AD.pdf,12/2/2024,8,18,22/1/2024,4/2/2024,2822400,403200,"000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]","750ML EXTRA VIRGIN OLIVE OIL, Marav Mazonkol (Osher Ad)- Poyraz, Turkey",10,14/12/2023,7.000,12,12,50,7290015153119,33600,1/3/2024 (Supplied to Buyer),"By Success Management on 24 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,33600,-479,,,"By Success Management on 23 Feb, 2025 at 11:07 PM",,,,,,Order: 000521-MMOA [],#1847,Izmir,84,1,Supplied to Buyer,1/3/2024
"1  _   000081 - 750ML EXTRA VIRGIN OLIVE OIL [Mueloliva , Spain][Marav Mazonkol (Osher Ad)]  _  Order: 000523-MMOA []",10/5/2024,,Marav Mazonkol (Osher Ad),"Mueloliva , Spain",,doc00673520240522105309.pdf,22/4/2024,8,18,1/4/2024,14/4/2024,1074124.8,181440,"000081 - 750ML EXTRA VIRGIN OLIVE OIL [Mueloliva , Spain][Marav Mazonkol (Osher Ad)]","750ML EXTRA VIRGIN OLIVE OIL, Marav Mazonkol (Osher Ad)- Poyraz, Turkey",10,22/2/2024,5.920,12,12,50,7296073659891,15120,10/5/2024 (Shipping Not Started),"By Success Management on 26 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,15120,-409,,,"By Success Management on 26 Feb, 2025 at 11:06 AM",,,,,,Order: 000523-MMOA [],#1856,Izmir,71.04,1,Shipping Not Started,10/5/2024
"1  _   000275 - 5L Sunflower oil [Kadoogu Yag san ve Tic As, Turkey][Shufersal]  _  Order: 000512-MTL []",1/4/2024,,Middle Trade ltd.,"Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey",,,14/3/2024,8,18,22/2/2024,6/3/2024,0.000,,"000275 - 5L Sunflower oil [Kadoogu Yag san ve Tic As, Turkey][Shufersal]","sunflower oil in 5-liter PET bottles., ProPlus- Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey",10,14/1/2024,5.350,4,,50,,,1/4/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-448,,,"By Success Management on 19 Feb, 2025 at 9:08 AM",,,,,,Order: 000512-MTL [],#1841,"Port of Mersin, Turkey",0.000,1,Supplied to Buyer,1/4/2024
"10  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000221-PRP [1000471-5/3]",1/7/2024,,ProPlus,"Solana, Italy",,order num. 1000471.pdf,21/6/2024,,10,31/5/2024,13/6/2024,0.000,,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,22/4/2024,,2,2,50,,,1/7/2024 (Supplied to Buyer),"By Udi Stryk on 13 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Udi Stryk,0,0,-357,,,"By Udi Stryk on 28 Oct, 2024 at 3:43 PM",,,,,,Order: 000221-PRP [1000471-5/3],#1042,,0.000,10,Supplied to Buyer,1/7/2024
"10  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000472-PRP []",30/8/2024,,ProPlus,,,,12/8/2024,8,18,22/7/2024,4/8/2024,,4400,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,13/6/2024,,2,,50,,2200,30/8/2024 (Supplied to Buyer),"By Udi Stryk on 29 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-297,,,"By Success Management on 14 Jan, 2025 at 3:15 PM",,,,,,Order: 000472-PRP [],#1748,,,10,Supplied to Buyer,30/8/2024
"1  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000501-PRP [5/1]",1/3/2024,,ProPlus,"Solana, Italy",,,12/2/2024,8,18,22/1/2024,4/2/2024,,,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,14/12/2023,,2,,50,,,1/3/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-479,,,"By Success Management on 6 Feb, 2025 at 11:36 AM",,,,,,Order: 000501-PRP [5/1],#1826,,,1,Supplied to Buyer,1/3/2024
"1  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000502-PRP [4]",2/1/2024,,ProPlus,"Solana, Italy",,,15/12/2023,8,18,24/11/2023,7/12/2023,,,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,16/10/2023,,2,,50,,,2/1/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-538,,,"By Success Management on 6 Feb, 2025 at 11:54 AM",,,,,,Order: 000502-PRP [4],#1827,,,1,Supplied to Buyer,2/1/2024
"1  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000503-PRP [6/2400958]",26/3/2024,,ProPlus,"Solana, Italy",,,8/3/2024,8,18,16/2/2024,29/2/2024,,,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,8/1/2024,,2,,50,,,26/3/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-454,,,"By Success Management on 6 Feb, 2025 at 12:27 PM",,,,,,Order: 000503-PRP [6/2400958],#1828,,,1,Supplied to Buyer,26/3/2024
"1  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000504-PRP [6/2400958]",15/5/2024,,ProPlus,"Solana, Italy",,,27/4/2024,8,18,6/4/2024,19/4/2024,,,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,27/2/2024,,2,,50,,,15/5/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-404,,,"By Success Management on 9 Feb, 2025 at 10:22 AM",,,,,,Order: 000504-PRP [6/2400958],#1829,,,1,Supplied to Buyer,15/5/2024
"1  _   000279 - Refined Sunflower Oil, 5 Litters. [Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey][ProPlus]  _  Order: 000507-PRP [3]",1/2/2024,,ProPlus,"Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey",,,14/1/2024,8,18,24/12/2023,6/1/2024,,,"000279 - Refined Sunflower Oil, 5 Litters. [Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey][ProPlus]","sunflower oil in 5-liter PET bottles., ProPlus- Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey",10,15/11/2023,,4,,50,,,1/2/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-508,,,"By Success Management on 11 Feb, 2025 at 11:42 AM",,,,,,Order: 000507-PRP [3],#1832,"Port of Mersin, Turkey",,1,Supplied to Buyer,1/2/2024
"1  _   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000508-PRP [5/2]",21/5/2024,,ProPlus,"Solana, Italy",,,3/5/2024,8,18,12/4/2024,25/4/2024,,,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,4/3/2024,,2,,50,,,21/5/2024 (Supplied to Buyer),"By Success Management on 11 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-398,,,"By Success Management on 11 Feb, 2025 at 12:46 PM",,,,,,Order: 000508-PRP [5/2],#1833,,,1,Supplied to Buyer,21/5/2024
1  _     _  Order: 000509-PRP [2],1/3/2024,,ProPlus,,,DOC031517-03152017085436.pdf,12/2/2024,8,18,22/1/2024,4/2/2024,,140,,,10,14/12/2023,,,,50,,,1/3/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-479,,,"By Success Management on 11 Feb, 2025 at 7:30 PM",,,,,,Order: 000509-PRP [2],#1834,,,1,Supplied to Buyer,1/3/2024
2  _     _  Order: 000509-PRP [2],1/3/2024,,ProPlus,,,DOC031517-03152017085436.pdf,12/2/2024,8,18,22/1/2024,4/2/2024,,110,,,10,14/12/2023,,,,50,,,1/3/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-479,,,"By Success Management on 11 Feb, 2025 at 7:33 PM",,,,,,Order: 000509-PRP [2],#1835,,,2,Supplied to Buyer,1/3/2024
3  _     _  Order: 000509-PRP [2],1/3/2024,,ProPlus,,,DOC031517-03152017085436.pdf,12/2/2024,8,18,22/1/2024,4/2/2024,,,,,10,14/12/2023,,,,50,,350,1/3/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-479,,,"By Success Management on 11 Feb, 2025 at 7:36 PM",,,,,,Order: 000509-PRP [2],#1836,,,3,Supplied to Buyer,1/3/2024
"1  _   000279 - Refined Sunflower Oil, 5 Litters. [Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey][ProPlus]  _  Order: 000511-PRP [4]",19/4/2024,,ProPlus,"Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey",,,1/4/2024,8,18,11/3/2024,24/3/2024,,,"000279 - Refined Sunflower Oil, 5 Litters. [Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey][ProPlus]","sunflower oil in 5-liter PET bottles., ProPlus- Abalıoğlu Yağ Sanayi ve Ticaret A.Ş., Turkey",10,1/2/2024,,4,,50,,4104,19/4/2024 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-430,,,"By Success Management on 12 Feb, 2025 at 10:08 AM",,,,,,Order: 000511-PRP [4],#1840,"Port of Mersin, Turkey",,1,Supplied to Buyer,19/4/2024
"1  _   000398 - Frozen French fries  [Bergia frites, Netherlands][ProPlus]  _  Order: 000513-PRP [92481 / #1]",21/2/2025,,ProPlus,,,Pro Plus LTD - 92481.pdf,3/2/2025,8,18,13/1/2025,26/1/2025,0.000,,"000398 - Frozen French fries  [Bergia frites, Netherlands][ProPlus]","Frozen french- fries, proplus, ProPlus- Bergia frites, Netherlands",10,5/12/2024,1.050,5,,50,,,21/2/2025 (Supplied to Buyer),"By Success Management on 6 May, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-122,,,"By Success Management on 23 Feb, 2025 at 12:31 PM",,,,,,Order: 000513-PRP [92481 / #1],#1842,,0.000,1,Supplied to Buyer,21/2/2025
"_   000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]  _  Order: 000529-PRP [C24/00073]",17/2/2025,,ProPlus,,,,30/1/2025,8,18,9/1/2025,22/1/2025,,4400,"000277 - Finely chopped tomatoes crop 2022 [Solana, Italy][ProPlus]","Finely chopped tomatoes crop 2022, ProPlus- Solana, Italy",10,1/12/2024,,2,,50,,,17/2/2025 (Shipping Not Started),"By Success Management on 4 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-126,,,"By Success Management on 4 Mar, 2025 at 10:34 AM",,,,,,Order: 000529-PRP [C24/00073],#1866,,,,Shipping Not Started,17/2/2025
"1  _   000441 - Crushed Tomato 2500g [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]  _  Order: 000530-PRP []",9/1/2024,,ProPlus,"SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",,,22/12/2023,8,18,1/12/2023,14/12/2023,19875,7500,"000441 - Crushed Tomato 2500g [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]","Diced Tomato & Crushed Tomato, ProPlus- SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",10,23/10/2023,2.650,6,6,50,,1250,9/1/2024 (Supplied to Buyer),"By Success Management on 22 Jun, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,1250,-531,,,"By Success Management on 9 Mar, 2025 at 10:02 PM",,,,,,Order: 000530-PRP [],#1867,Genoa,15.9,1,Supplied to Buyer,11/3/2025
_   000448 - CRUSHED TOMATOES(Polpa) Tin 2650mlx6 VICTORIA PROPLUS [][]  _  Order: 000535-PRP [],22/1/2025,,ProPlus,"SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",,PROFORMA EX-005 22-01-2025.pdf,4/1/2025,8,18,14/12/2024,27/12/2024,19875,7500,000448 - CRUSHED TOMATOES(Polpa) Tin 2650mlx6 VICTORIA PROPLUS [][],"Diced Tomato & Crushed Tomato, ProPlus- SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",10,5/11/2024,2.650,,6,50,8000483300828,1250,22/1/2025 (Supplied to Buyer),"By Success Management on 30 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,1250,-152,,,"By Success Management on 9 Apr, 2025 at 11:30 AM",,,,,,Order: 000535-PRP [],#1874,Genoa,15.9,,Supplied to Buyer,
"10  _   000341 - PATA NACHOS TORTILLA 200G KFP [Pata S.P.A, Italy][Schestowitz]  _  Order: 000454-SCH [5200016728]",15/2/2025,,Schestowitz,"Pata S.P.A, Italy",,Schestowitz Purchase order 5200016728.pdf,28/1/2025,8,18,7/1/2025,20/1/2025,0.000,,"000341 - PATA NACHOS TORTILLA 200G KFP [Pata S.P.A, Italy][Schestowitz]","Potato Chips Snacks, Schestowitz- Pata S.P.A, Italy",10,29/11/2024,0.627,10,,50,8002183011790/129540,1164,15/2/2025 (Shipping Not Started),"By Udi Stryk on 3 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Success Management,0,,-128,,,"By Success Management on 9 Jan, 2025 at 11:32 AM",,,,,,Order: 000454-SCH [5200016728],#1664,"Port of Venice, Italy.",0.000,10,Shipping Not Started,15/2/2025
"20  _   000342 - PATA NACHOS TORTILLA WHITE CORN [Pata S.P.A, Italy][Schestowitz]  _  Order: 000454-SCH [5200016728]",15/2/2025,,Schestowitz,"Pata S.P.A, Italy",,Schestowitz Purchase order 5200016728.pdf,28/1/2025,8,18,7/1/2025,20/1/2025,,,"000342 - PATA NACHOS TORTILLA WHITE CORN [Pata S.P.A, Italy][Schestowitz]","Potato Chips Snacks, Schestowitz- Pata S.P.A, Italy",10,29/11/2024,,,,50,,291,15/2/2025 (Supplied to Buyer),"By Success Management on 29 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-128,,,"By Success Management on 9 Jan, 2025 at 11:35 AM",,,,,,Order: 000454-SCH [5200016728],#1665,"Port of Venice, Italy.",,20,Supplied to Buyer,15/2/2025
"1  _   000341 - PATA NACHOS TORTILLA 200G KFP [Pata S.P.A, Italy][Schestowitz]  _  Order: 000492-SCH [5200016785]",5/3/2025,,Schestowitz,"Pata S.P.A, Italy",,Schestowitz Purchase order 5200016785 (3).pdf,15/2/2025,8,18,25/1/2025,7/2/2025,0.000,1164,"000341 - PATA NACHOS TORTILLA 200G KFP [Pata S.P.A, Italy][Schestowitz]","Potato Chips Snacks, Schestowitz- Pata S.P.A, Italy",10,17/12/2024,0.627,10,,50,8002183011790/129540,1164,5/3/2025 (Supplied to Buyer),"By Udi Stryk on 31 Mar, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Success Management,0,,-110,,,"By Success Management on 29 Jan, 2025 at 9:58 AM",,,,,,Order: 000492-SCH [5200016785],#1794,"Port of Venice, Italy.",0.000,1,Supplied to Buyer,14/3/2025
